Function,Dims,Model,Run,MSE,MAE,R2,RMSE,train_time,n_params,expression,best_generation,best_fitness
fourier_mixture,2,GA-OBN (v1),2,0.01642041824407924,0.11071861299053776,0.7779115688489954,0.12814217980071682,7.486134052276611,20,0.170*cos(0.280*x1 + 0.590*x2) * 0.970*sin(3.160*x1 + 0.100*x2) + 0.600*cos(-0.260*x1 + -0.550*x2) * -0.510*sin(0.060*x1 + -6.230*x2) + 0.670,291,5.03839014393487
fourier_mixture,2,GA-OBN (v1),3,0.007994046100704127,0.07329545722280428,0.8918794192289017,0.08940942959612329,8.483978986740112,20,0.300*sin(0.060*x1 + 6.290*x2) + -0.150*sin(-3.100*x1 + -0.070*x2) + -0.170*sin(2.840*x1 + 4.160*x2) * -0.970*sin(2.740*x1 + -8.530*x2) + 0.670,281,9.989192678397295
fourier_mixture,2,GA-OBN (v1),4,0.015893461927060943,0.10786033778894806,0.7850387260256344,0.12606927431797543,8.168153762817383,20,0.200*sin(-0.110*x1 + 5.810*x2) + -0.380*cos(1.840*x1 + -3.460*x2) * -0.610*sin(1.940*x1 + 3.640*x2) + 0.080*(x1^0.940 + x2^7.330) + 0.650,288,4.993102249370821
fourier_mixture,2,GA-OBN (v2),0,0.017207064519043424,0.11372041948796871,0.7672720690213602,0.1311757009474065,8.185179948806763,20,0.740*(x1^1.640 + x2^9.970) * -0.330*sin(1.560*x1 + 0.490*x2) + -0.870*cos(0.840*x1 + -3.100*x2) * -0.650*sin(0.920*x1 + 3.220*x2) + 0.670,274,4.85729903469196
fourier_mixture,2,GA-OBN (v2),1,0.020211481275602728,0.11833988786612769,0.7266369162457215,0.14216708928441465,8.423855781555176,20,-0.660*sin(-0.020*x1 + 6.490*x2) * -0.460*(x1^0.030 + x2^5.000) + -0.630*sin(5.800*x1 + 1.040*x2) * 0.260*cos(-8.650*x1 + -0.890*x2) + 0.690,294,4.010353150654138
fourier_mixture,2,GA-OBN (v2),2,0.021815154136257214,0.12422594365642085,0.7049470186798894,0.14769954006785943,8.418262958526611,20,-0.850*sin(4.280*x1 + -2.860*x2) * 0.170*cos(-1.190*x1 + 2.940*x2) * -0.680*(x1^0.350 + x2^0.040) + 0.290*sin(0.140*x1 + 6.340*x2) + 0.670,300,3.7400315246485194
fourier_mixture,2,GA-OBN (v2),3,0.015816936018782448,0.10967662814863945,0.7860737495347405,0.12576540072206843,9.231390953063965,20,-0.330*(x1^9.000 + x2^0.000) * 0.480*sin(-3.070*x1 + -0.040*x2) + 0.170*sin(0.050*x1 + -6.280*x2) * -0.950*(x1^0.120 + x2^0.080) + 0.660,300,5.104045475436107
fourier_mixture,2,GA-OBN (v2),4,0.021612687200062188,0.12048737360529721,0.7076854120357174,0.14701254096185873,7.545443058013916,20,-0.300*sin(-0.060*x1 + -6.300*x2) + -0.430*cos(-7.190*x1 + -2.940*x2) * 0.550*cos(-0.470*x1 + -0.220*x2) * -0.760*cos(-7.060*x1 + 9.470*x2) + 0.670,286,3.750718838574714
fourier_mixture,2,MLP-ReLU,0,0.0005656817381502178,0.019243171325205075,0.9923490761386754,0.02378406479452614,19.775553941726685,641,,-1,
fourier_mixture,2,MLP-ReLU,1,0.0004392708761929258,0.01705294546744414,0.9940588005558756,0.020958789950589366,19.276304006576538,641,,-1,
fourier_mixture,2,MLP-ReLU,2,0.0005036479015537389,0.01682463216626445,0.9931880923709786,0.022442101094900604,20.0245201587677,641,,-1,
fourier_mixture,2,MLP-ReLU,3,0.000339825716748384,0.01500755345545138,0.9954038101115587,0.01843436239061129,19.317221879959106,641,,-1,
fourier_mixture,2,MLP-ReLU,4,0.00040725312147996183,0.016020991259370364,0.9944918451231627,0.02018051340972181,19.518511056900024,641,,-1,
fourier_mixture,2,MLP-Sin,0,0.012875473146446855,0.10102615664920968,0.8258574423064815,0.11347014209230046,18.450865983963013,641,,-1,
fourier_mixture,2,MLP-Sin,1,0.012585416650900301,0.09866252009560333,0.82978049658461,0.11218474339632953,18.898905992507935,641,,-1,
fourier_mixture,2,MLP-Sin,2,0.012524143786576855,0.10004773572507719,0.8306092205615178,0.1119113210831543,18.203006982803345,641,,-1,
fourier_mixture,2,MLP-Sin,3,0.011044387547978051,0.09303104166407959,0.8506231286502972,0.1050922811055981,18.458277940750122,641,,-1,
fourier_mixture,2,MLP-Sin,4,0.011275510708413266,0.09363372550418964,0.8474971558924336,0.10618620771274048,18.383915185928345,641,,-1,
fourier_mixture,2,ChebyKAN,0,0.00014268071649902464,0.008814862880976642,0.9980702235465777,0.011944903369179034,39.174396276474,260,,-1,
fourier_mixture,2,ChebyKAN,1,4.2971498010828376e-05,0.005142766096500126,0.9994188045374012,0.006555264907753796,36.027358055114746,260,,-1,
fourier_mixture,2,ChebyKAN,2,6.47099902583227e-05,0.006053027748787949,0.9991247884187451,0.008044252001169698,32.62588620185852,260,,-1,
fourier_mixture,2,ChebyKAN,3,0.0002080879715241376,0.01066616154936522,0.9971855813627735,0.014425254643303098,33.30998706817627,260,,-1,
fourier_mixture,2,ChebyKAN,4,0.00018719267831187472,0.010217921500507416,0.9974681930976862,0.013681837534186506,32.963380098342896,260,,-1,
fourier_mixture,2,FourierKAN,0,1.8083219909430153e-05,0.0032767537365879385,0.9997554219460096,0.004252436937737014,38.79356074333191,533,,-1,
fourier_mixture,2,FourierKAN,1,2.043540893505092e-05,0.00317071684540862,0.9997236082636354,0.00452055405177849,39.42954707145691,533,,-1,
fourier_mixture,2,FourierKAN,2,8.018106382813724e-05,0.006680145102586101,0.9989155400058077,0.008954387965022358,38.055378913879395,533,,-1,
fourier_mixture,2,FourierKAN,3,3.0965375617230224e-05,0.0042595384728868904,0.9995811890057482,0.0055646541327588565,43.47579503059387,533,,-1,
fourier_mixture,2,FourierKAN,4,2.9385487619259892e-05,0.0038246550232891464,0.9996025572097519,0.0054208382764347335,42.54106688499451,533,,-1,
fourier_mixture,5,GA-OBN (v1),0,0.03195190350649198,0.14247162200727703,-0.04984180240385383,0.17875095386176817,13.571706056594849,32,0.230*(x1^2.050 + x2^7.320 + x3^4.460 + x4^2.520 + x5^5.130) * -0.380*sin(-0.390*x1 + 9.370*x2 + -7.290*x3 + -0.500*x4 + -3.700*x5) * 0.660*cos(-5.940*x1 + -4.130*x2 + 0.630*x3 + 3.420*x4 + -0.710*x5) + 0.030*cos(-3.450*x1 + 6.040*x2 + -7.070*x3 + 4.860*x4 + 7.470*x5) + 0.670,298,1.0577320211138568
fourier_mixture,5,GA-OBN (v1),1,0.0327522973561631,0.1469163724935262,-0.07614029575029746,0.18097595795067117,13.523898839950562,32,0.460*cos(-1.480*x1 + 2.740*x2 + -7.320*x3 + 1.680*x4 + -6.500*x5) * -0.420*sin(-0.240*x1 + 1.550*x2 + 2.600*x3 + -2.960*x4 + -8.540*x5) * 0.990*cos(3.060*x1 + -7.680*x2 + 7.330*x3 + -6.290*x4 + -0.300*x5) * -0.480*(x1^3.600 + x2^7.030 + x3^0.140 + x4^3.950 + x5^9.530) + 0.670,296,1.0471337986985725
fourier_mixture,5,GA-OBN (v1),2,0.031148520061825665,0.14400275463100104,-0.02344508011159574,0.17648943328660122,20.030970096588135,32,0.200*(x1^1.600 + x2^9.040 + x3^1.540 + x4^1.480 + x5^1.500) * 0.330*(x1^2.380 + x2^4.060 + x3^5.620 + x4^3.890 + x5^1.770) * 0.310*sin(0.670*x1 + 3.520*x2 + -1.190*x3 + -6.150*x4 + 3.820*x5) * -0.540*(x1^3.650 + x2^2.840 + x3^1.040 + x4^3.360 + x5^1.220) + 0.670,282,1.0254218949171132
fourier_mixture,5,GA-OBN (v1),3,0.031808770830368684,0.14520556300418833,-0.0451389005359375,0.17835013549299222,13.666049003601074,32,-0.600*(x1^6.520 + x2^2.810 + x3^2.060 + x4^5.650 + x5^5.760) * -0.310*cos(-6.200*x1 + -6.120*x2 + -3.520*x3 + -2.420*x4 + -9.070*x5) * 0.660*cos(-6.180*x1 + 3.240*x2 + -6.200*x3 + 4.800*x4 + -5.780*x5) * 0.710*cos(-9.580*x1 + 0.130*x2 + 0.760*x3 + 1.190*x4 + 4.040*x5) + 0.670,294,1.0355145928393397
fourier_mixture,5,GA-OBN (v1),4,0.032099565239578236,0.14528372657584718,-0.05469351522834498,0.1791635153695591,17.501058101654053,32,-0.380*(x1^1.630 + x2^3.420 + x3^2.160 + x4^2.300 + x5^7.260) * -0.410*sin(-4.120*x1 + -7.270*x2 + -1.340*x3 + 4.180*x4 + 9.910*x5) * 0.270*(x1^2.330 + x2^3.820 + x3^3.050 + x4^9.570 + x5^9.090) * 0.680*sin(-2.510*x1 + 0.120*x2 + 6.790*x3 + -4.840*x4 + -8.630*x5) + 0.670,300,1.0225614441157473
fourier_mixture,5,GA-OBN (v2),0,0.030973299121287677,0.14303423662823075,-0.017687856038985483,0.17599232688184924,16.45775008201599,32,-0.920*sin(-8.140*x1 + 9.590*x2 + -3.310*x3 + 9.990*x4 + -0.090*x5) * -0.060*(x1^4.060 + x2^0.320 + x3^9.000 + x4^3.780 + x5^6.510) * 0.980*sin(-5.740*x1 + -8.470*x2 + -4.850*x3 + -8.610*x4 + -1.630*x5) * 0.310*(x1^3.450 + x2^0.030 + x3^0.010 + x4^3.160 + x5^3.000) + 0.670,298,1.0287420295194805
fourier_mixture,5,GA-OBN (v2),1,0.03184725270995945,0.14466673053275314,-0.04640329737605842,0.17845798583969127,10.85822319984436,32,-0.550*cos(4.460*x1 + -6.420*x2 + 8.160*x3 + -8.980*x4 + 7.430*x5) * -0.340*sin(-9.590*x1 + -6.470*x2 + -8.940*x3 + -0.120*x4 + 7.030*x5) * -0.960*cos(9.480*x1 + -6.770*x2 + -8.230*x3 + -6.210*x4 + -7.150*x5) * -0.940*sin(-0.620*x1 + -8.580*x2 + 7.970*x3 + 0.210*x4 + 6.180*x5) + 0.670,289,1.052278761432608
fourier_mixture,5,GA-OBN (v2),2,0.03096238054020544,0.14066797683332066,-0.01732910486659467,0.1759613040989565,19.363066911697388,32,0.860*(x1^7.000 + x2^0.040 + x3^1.350 + x4^1.630 + x5^1.000) * -0.380*(x1^9.870 + x2^3.000 + x3^0.720 + x4^5.000 + x5^2.620) * 0.050*sin(5.480*x1 + 2.710*x2 + 8.390*x3 + -1.130*x4 + -6.460*x5) + -0.010*(x1^0.280 + x2^3.000 + x3^0.350 + x4^7.000 + x5^0.550) + 0.690,298,1.0386940763826005
fourier_mixture,5,GA-OBN (v2),3,0.03169077152268828,0.1446638530714408,-0.04126180426740289,0.17801902011495369,19.297863245010376,32,0.240*(x1^9.970 + x2^3.860 + x3^0.900 + x4^9.800 + x5^4.240) * -0.210*(x1^7.000 + x2^2.880 + x3^0.580 + x4^9.620 + x5^0.010) * 0.580*(x1^0.410 + x2^2.710 + x3^0.540 + x4^9.970 + x5^0.030) * -0.140*cos(-3.530*x1 + -6.060*x2 + -6.130*x3 + -4.150*x4 + -4.430*x5) + 0.670,299,1.0244599077356114
fourier_mixture,5,GA-OBN (v2),4,0.03241920753995383,0.14657076150028284,-0.06519598337340082,0.18005334637255102,13.234589099884033,32,0.980*sin(-4.160*x1 + 6.990*x2 + 0.250*x3 + 1.640*x4 + -1.750*x5) * 0.780*(x1^1.310 + x2^8.910 + x3^1.730 + x4^8.170 + x5^2.310) * -0.500*cos(4.060*x1 + -7.180*x2 + 5.160*x3 + 9.720*x4 + -7.930*x5) * 0.240*cos(-1.520*x1 + -0.930*x2 + 8.890*x3 + 2.040*x4 + 3.890*x5) + 0.670,298,1.0694324578851093
fourier_mixture,5,MLP-ReLU,0,0.03483421771888353,0.15251371544264608,-0.14454582988743003,0.18663927164153724,19.19425892829895,737,,-1,
fourier_mixture,5,MLP-ReLU,1,0.03579699494242708,0.157837047163582,-0.17617974413835946,0.18920093800620302,19.17538595199585,737,,-1,
fourier_mixture,5,MLP-ReLU,2,0.040270275478428486,0.16305941832680554,-0.32315805795367303,0.20067455114794325,19.162939071655273,737,,-1,
fourier_mixture,5,MLP-ReLU,3,0.03457972261404377,0.15282946270049932,-0.13618389929028596,0.18595623843808998,19.136693000793457,737,,-1,
fourier_mixture,5,MLP-ReLU,4,0.03802454744317083,0.16009566246335333,-0.24937030481512434,0.19499883959442127,19.210803985595703,737,,-1,
fourier_mixture,5,MLP-Sin,0,0.030422075893409416,0.1445310529870561,0.0004236529346507423,0.17441925321881588,18.09668803215027,737,,-1,
fourier_mixture,5,MLP-Sin,1,0.03007147920627058,0.14359770597615332,0.01194318753351653,0.17341130068790378,18.012879848480225,737,,-1,
fourier_mixture,5,MLP-Sin,2,0.029741236394919355,0.14239784366563302,0.02279395604029555,0.17245647681348286,18.01551580429077,737,,-1,
fourier_mixture,5,MLP-Sin,3,0.029817318646198628,0.14282706555291427,0.02029412601302527,0.17267691984222625,18.01763677597046,737,,-1,
fourier_mixture,5,MLP-Sin,4,0.029784606824623007,0.14271796719809612,0.021368936398449834,0.1725821741218455,17.971663236618042,737,,-1,
fourier_mixture,5,ChebyKAN,0,0.04537230885045657,0.1725283679171315,-0.49079526648887906,0.21300776711297778,34.83960199356079,380,,-1,
fourier_mixture,5,ChebyKAN,1,0.049163599441343984,0.17025757853977286,-0.6153654770419157,0.22172866174977016,35.469663858413696,380,,-1,
fourier_mixture,5,ChebyKAN,2,0.05644272815511383,0.18969614201342055,-0.854535378366921,0.23757678370395083,34.7595100402832,380,,-1,
fourier_mixture,5,ChebyKAN,3,0.04720006550472366,0.18193519917702983,-0.550849758700322,0.21725576057891688,34.99068284034729,380,,-1,
fourier_mixture,5,ChebyKAN,4,0.0498747049258478,0.17734741967341808,-0.6387302278586884,0.22332645370812612,34.85975098609924,380,,-1,
fourier_mixture,5,FourierKAN,0,0.09639454399988708,0.23979335090712517,-2.1672298269859716,0.3104747075043104,42.426427125930786,773,,-1,
fourier_mixture,5,FourierKAN,1,0.08580017101846112,0.22767073341645022,-1.819131140975009,0.29291666224109053,51.684242963790894,773,,-1,
fourier_mixture,5,FourierKAN,2,0.06464797405424663,0.2047287510148721,-1.1241346572381214,0.25425965872361,42.8381130695343,773,,-1,
fourier_mixture,5,FourierKAN,3,0.07392620283430335,0.21706367701115994,-1.428988871122153,0.2718937344520895,36.84012413024902,773,,-1,
fourier_mixture,5,FourierKAN,4,0.059284016673960736,0.19046278106082568,-0.9478914270658523,0.24348309319942676,38.666197061538696,773,,-1,
fourier_mixture,10,GA-OBN (v1),0,0.025588228776013796,0.12934844253766106,-0.11761595928408997,0.15996321069550273,14.652003049850464,52,0.940*sin(-1.660*x1 + 9.700*x2 + 2.590*x3 + -1.670*x4 + -9.380*x5 + 2.080*x6 + -3.590*x7 + -0.000*x8 + -6.810*x9 + -7.400*x10) * -0.150*sin(-4.510*x1 + -6.270*x2 + 5.180*x3 + 6.630*x4 + -2.100*x5 + -2.730*x6 + -4.340*x7 + -2.340*x8 + 5.290*x9 + 4.860*x10) * -0.970*sin(6.150*x1 + 8.270*x2 + 6.480*x3 + 8.670*x4 + 6.800*x5 + -0.630*x6 + 8.920*x7 + -5.750*x8 + -0.390*x9 + -4.000*x10) * -0.910*sin(6.890*x1 + -5.110*x2 + -1.210*x3 + -1.850*x4 + -8.790*x5 + 7.980*x6 + -0.980*x7 + 4.010*x8 + 4.230*x9 + -9.500*x10) + 0.610,286,1.038139363094111
fourier_mixture,10,GA-OBN (v1),1,0.02585381215979214,0.1302962615904228,-0.12921583322728325,0.16079120672409963,26.061906814575195,52,0.960*(x1^6.000 + x2^0.460 + x3^0.690 + x4^2.610 + x5^3.020 + x6^8.450 + x7^4.940 + x8^1.160 + x9^3.630 + x10^0.400) * 0.020*cos(-3.660*x1 + -8.510*x2 + 1.180*x3 + -6.810*x4 + 6.040*x5 + -8.000*x6 + 2.520*x7 + 7.310*x8 + -9.830*x9 + 4.620*x10) * 0.970*cos(-3.080*x1 + 5.610*x2 + 0.910*x3 + -2.160*x4 + -7.960*x5 + 5.850*x6 + -7.660*x7 + 9.790*x8 + 9.580*x9 + 2.250*x10) * 1.000*(x1^9.830 + x2^0.770 + x3^5.150 + x4^2.410 + x5^1.590 + x6^1.220 + x7^1.750 + x8^1.970 + x9^0.120 + x10^5.960) + 0.610,300,1.055977919421448
fourier_mixture,10,GA-OBN (v1),2,0.02506712957017421,0.12698877703503592,-0.09485593185450436,0.15832602303529958,25.600682973861694,52,0.050*(x1^1.300 + x2^1.380 + x3^8.570 + x4^9.560 + x5^2.230 + x6^4.930 + x7^9.810 + x8^6.630 + x9^2.260 + x10^5.700) * -0.820*(x1^8.790 + x2^4.560 + x3^0.950 + x4^8.950 + x5^7.720 + x6^4.260 + x7^9.000 + x8^8.540 + x9^1.900 + x10^6.480) * -0.940*cos(-9.400*x1 + -7.210*x2 + 6.520*x3 + 3.780*x4 + 2.750*x5 + -8.510*x6 + 8.220*x7 + 8.990*x8 + 6.480*x9 + -7.690*x10) * -0.320*cos(-0.650*x1 + -3.800*x2 + 6.600*x3 + 0.070*x4 + 0.250*x5 + -6.240*x6 + -6.630*x7 + 0.500*x8 + 9.230*x9 + 7.570*x10) + 0.610,297,1.0429906191676694
fourier_mixture,10,GA-OBN (v1),3,0.02548900530449181,0.13162070589313543,-0.11328218001866097,0.15965276478812326,19.028385639190674,52,0.360*(x1^9.540 + x2^7.170 + x3^1.160 + x4^9.660 + x5^5.800 + x6^2.220 + x7^0.970 + x8^1.710 + x9^4.780 + x10^6.150) * 0.880*cos(2.880*x1 + 0.140*x2 + -1.690*x3 + -5.570*x4 + 5.750*x5 + 8.050*x6 + 1.570*x7 + 8.330*x8 + 6.380*x9 + 2.290*x10) * 0.180*sin(-4.610*x1 + 0.540*x2 + -8.020*x3 + 3.220*x4 + -9.420*x5 + -6.930*x6 + 8.730*x7 + 3.550*x8 + 6.380*x9 + 4.720*x10) * 0.920*sin(-3.290*x1 + 6.630*x2 + 1.790*x3 + -5.170*x4 + 3.220*x5 + -4.840*x6 + 1.270*x7 + -4.390*x8 + 0.390*x9 + 3.660*x10) + 0.610,299,1.0492655462480955
fourier_mixture,10,GA-OBN (v1),4,0.026787091138283686,0.13317102337730222,-0.16997861872356768,0.16366762397702145,19.738289833068848,52,-0.830*(x1^8.830 + x2^5.240 + x3^1.170 + x4^6.960 + x5^1.370 + x6^0.490 + x7^0.560 + x8^4.980 + x9^0.390 + x10^4.010) * -0.710*cos(-1.300*x1 + -7.010*x2 + 1.870*x3 + -1.060*x4 + -1.810*x5 + -5.710*x6 + -1.910*x7 + 0.050*x8 + -8.920*x9 + -0.320*x10) * -0.720*sin(-9.050*x1 + -4.780*x2 + -0.560*x3 + 7.980*x4 + -4.850*x5 + -7.010*x6 + 6.320*x7 + 0.050*x8 + 5.450*x9 + -5.340*x10) * -0.160*cos(-7.840*x1 + 7.210*x2 + 5.610*x3 + 8.960*x4 + -4.010*x5 + 9.670*x6 + 7.110*x7 + -0.050*x8 + 5.370*x9 + -1.490*x10) + 0.610,297,1.0608262771607644
fourier_mixture,10,GA-OBN (v2),0,0.026651224935720856,0.1308460654487025,-0.16404439648252378,0.16325202888699686,21.638782024383545,52,-0.870*(x1^6.580 + x2^2.570 + x3^3.380 + x4^1.090 + x5^0.010 + x6^0.300 + x7^5.630 + x8^6.140 + x9^0.770 + x10^7.050) * -0.800*cos(9.440*x1 + -2.460*x2 + 1.860*x3 + -6.230*x4 + 8.690*x5 + 8.840*x6 + -4.190*x7 + 1.960*x8 + 3.880*x9 + -4.750*x10) * 0.010*cos(-7.880*x1 + 9.210*x2 + 2.920*x3 + 3.850*x4 + -6.090*x5 + -4.120*x6 + -7.730*x7 + 6.930*x8 + 7.260*x9 + -5.480*x10) * -0.700*(x1^2.420 + x2^2.460 + x3^3.280 + x4^0.400 + x5^2.490 + x6^1.900 + x7^8.380 + x8^3.530 + x9^3.000 + x10^0.010) + 0.610,297,1.0452739789267118
fourier_mixture,10,GA-OBN (v2),1,0.025181788189895037,0.12990097823483598,-0.09986387141887154,0.15868770648634076,29.093564987182617,52,-0.400*(x1^9.680 + x2^2.840 + x3^1.000 + x4^9.290 + x5^9.590 + x6^9.960 + x7^8.880 + x8^2.590 + x9^9.480 + x10^7.000) * 0.590*(x1^7.810 + x2^4.340 + x3^3.730 + x4^5.840 + x5^0.060 + x6^9.240 + x7^1.880 + x8^3.260 + x9^0.470 + x10^0.150) * -0.030*cos(-9.450*x1 + -0.590*x2 + -4.050*x3 + -1.520*x4 + -2.430*x5 + -3.090*x6 + -7.370*x7 + 3.230*x8 + -9.750*x9 + -8.800*x10) * 0.260*(x1^5.000 + x2^2.560 + x3^4.820 + x4^0.110 + x5^0.440 + x6^9.810 + x7^8.590 + x8^3.500 + x9^9.820 + x10^0.360) + 0.600,288,1.032567366945785
fourier_mixture,10,GA-OBN (v2),2,0.0260705320997882,0.1317019853073069,-0.13868150065408558,0.16146371759558925,23.729793071746826,52,0.920*sin(4.310*x1 + -6.560*x2 + 9.610*x3 + -4.310*x4 + 4.510*x5 + 7.580*x6 + 0.950*x7 + 0.660*x8 + -8.600*x9 + -5.970*x10) * 0.010*(x1^3.740 + x2^1.630 + x3^5.750 + x4^0.020 + x5^0.630 + x6^7.970 + x7^0.110 + x8^0.350 + x9^8.110 + x10^8.400) + 0.020*cos(-9.690*x1 + 8.760*x2 + -2.620*x3 + -7.440*x4 + 0.170*x5 + -7.230*x6 + 1.110*x7 + 5.720*x8 + 0.560*x9 + -5.850*x10) * -0.950*(x1^3.000 + x2^1.580 + x3^3.590 + x4^0.800 + x5^9.540 + x6^4.760 + x7^5.220 + x8^6.210 + x9^3.940 + x10^9.800) + 0.610,297,1.055938808100438
fourier_mixture,10,GA-OBN (v2),3,0.02543849426586773,0.12910692813684843,-0.11107601157377012,0.1594944960362825,30.06510019302368,52,0.950*(x1^8.830 + x2^7.000 + x3^3.290 + x4^9.000 + x5^7.120 + x6^7.010 + x7^1.810 + x8^2.260 + x9^7.820 + x10^3.720) * 0.090*(x1^9.210 + x2^9.760 + x3^2.480 + x4^8.650 + x5^2.460 + x6^4.040 + x7^1.450 + x8^1.970 + x9^1.580 + x10^2.280) * -0.050*(x1^9.950 + x2^7.840 + x3^2.470 + x4^9.410 + x5^1.770 + x6^4.750 + x7^1.290 + x8^2.050 + x9^4.090 + x10^4.120) * 0.540*sin(9.930*x1 + -0.300*x2 + -4.940*x3 + -9.790*x4 + -1.440*x5 + -3.760*x6 + -5.540*x7 + -3.110*x8 + 4.990*x9 + 2.530*x10) + 0.600,300,1.0350824451146927
fourier_mixture,10,GA-OBN (v2),4,0.02493660409946015,0.1290533847863992,-0.0891549765269577,0.15791328031378535,22.059553146362305,52,0.440*(x1^9.630 + x2^3.700 + x3^9.710 + x4^0.120 + x5^9.070 + x6^2.590 + x7^3.950 + x8^0.360 + x9^7.290 + x10^5.190) * -0.550*cos(5.660*x1 + 0.780*x2 + -2.720*x3 + -5.190*x4 + -9.300*x5 + 6.290*x6 + 0.600*x7 + -3.410*x8 + -7.910*x9 + -4.540*x10) * -0.060*sin(1.340*x1 + 6.370*x2 + -1.470*x3 + 9.680*x4 + 9.790*x5 + 1.320*x6 + 7.500*x7 + -9.100*x8 + -5.930*x9 + 5.420*x10) * -0.350*(x1^0.270 + x2^5.020 + x3^9.810 + x4^0.050 + x5^9.670 + x6^9.870 + x7^2.700 + x8^0.100 + x9^4.360 + x10^2.490) + 0.610,295,1.0315321219339633
fourier_mixture,10,MLP-ReLU,0,0.06933482704004691,0.2115198218020155,-2.028334235732515,0.26331507180571134,18.98727512359619,897,,-1,
fourier_mixture,10,MLP-ReLU,1,0.051593044232760385,0.18390822817585145,-1.2534271569681348,0.2271410227870791,19.278494834899902,897,,-1,
fourier_mixture,10,MLP-ReLU,2,0.0539768166763591,0.1816856364511431,-1.3575430826771036,0.23232911284718302,19.095134973526,897,,-1,
fourier_mixture,10,MLP-ReLU,3,0.045789759576075555,0.1676775254736982,-0.999957344526125,0.21398541907353302,19.135982036590576,897,,-1,
fourier_mixture,10,MLP-ReLU,4,0.0643645615520528,0.20410018791473797,-1.8112481654192698,0.2537017176765912,19.10039710998535,897,,-1,
fourier_mixture,10,MLP-Sin,0,0.02405777351908622,0.12851624075599027,-0.050770331355522114,0.15510568499924887,17.857309818267822,897,,-1,
fourier_mixture,10,MLP-Sin,1,0.027810090300964818,0.13867429943780557,-0.21466010881632602,0.16676357606193512,24.137416124343872,897,,-1,
fourier_mixture,10,MLP-Sin,2,0.024261710768066415,0.12941575240435113,-0.05967768974081267,0.15576171149568951,18.055346727371216,897,,-1,
fourier_mixture,10,MLP-Sin,3,0.028964651818445156,0.13776392181686414,-0.2650878421778806,0.17019004617910283,18.012165784835815,897,,-1,
fourier_mixture,10,MLP-Sin,4,0.026644488811704364,0.1333252409102672,-0.16375018308579148,0.16323139652562055,18.201854944229126,897,,-1,
fourier_mixture,10,ChebyKAN,0,0.07330301122314928,0.22241053222290957,-2.201652444321112,0.2707452884597427,36.68593907356262,580,,-1,
fourier_mixture,10,ChebyKAN,1,0.07098431254273374,0.2158978374672681,-2.100378742546469,0.2664288132742661,32.3482391834259,580,,-1,
fourier_mixture,10,ChebyKAN,2,0.060652521467988364,0.20093100807506403,-1.649117551543347,0.24627732633758304,32.61140489578247,580,,-1,
fourier_mixture,10,ChebyKAN,3,0.07369242174414416,0.2193946190786609,-2.218660710769979,0.2714634814190376,38.5056529045105,580,,-1,
fourier_mixture,10,ChebyKAN,4,0.05867581225052204,0.19674750985340658,-1.562780908720487,0.24223090688539736,36.06798505783081,580,,-1,
fourier_mixture,10,FourierKAN,0,0.07868552517627389,0.22784799312925685,-2.4367442729794653,0.28050940300865834,39.15936899185181,1173,,-1,
fourier_mixture,10,FourierKAN,1,0.08915401583502605,0.24159145500832274,-2.8939760857888412,0.298586697351081,36.570749044418335,1173,,-1,
fourier_mixture,10,FourierKAN,2,0.09655516376544006,0.2475573047633395,-3.217235703187872,0.3107332678768723,37.64470410346985,1173,,-1,
fourier_mixture,10,FourierKAN,3,0.08228067780402604,0.22983477690680507,-2.5937695984918108,0.28684608730820443,36.665680170059204,1173,,-1,
fourier_mixture,10,FourierKAN,4,0.09513736954946711,0.24380080544749774,-3.155310766662474,0.3084434624845648,36.72609996795654,1173,,-1,
